,asin,product name,ratings,reviews,helpful,date,Unnamed: 6,target,text
1776,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  This grapefruit flavored variety of Sparkling Ice is probably the best of this line of drinks. The pink grapefruit taste came right through, without being overly tart or sickly sweet. The carbonation level, as with all of these drinks, was just right. This is a very refreshing and thirst quenching beverage, and I hope that they never stop producing it. This one comes highly recommended!

",2,26-Apr-12,,p,"

  This grapefruit flavored variety of Sparkling Ice is probably the best of this line of drinks. The pink grapefruit taste came right through, without being overly tart or sickly sweet. The carbonation level, as with all of these drinks, was just right. This is a very refreshing and thirst quenching beverage, and I hope that they never stop producing it. This one comes highly recommended!

"
1777,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  of all my purchases from Amazon, this has to be one of my favorite.  I have subscribed this item for  a monthly delivery and look forward for it.  This drink is a excellent tasting drink and I also love the 0 calorie.  You can use this in any mixed drink but I love it straight up.  Thanks Amazon for this item. pink grapefruit is my favorite.  can't get em' where i live.  I tried every flavor and all is great.

",0,19-Nov-12,,p,"

  of all my purchases from Amazon, this has to be one of my favorite.  I have subscribed this item for  a monthly delivery and look forward for it.  This drink is a excellent tasting drink and I also love the 0 calorie.  You can use this in any mixed drink but I love it straight up.  Thanks Amazon for this item. pink grapefruit is my favorite.  can't get em' where i live.  I tried every flavor and all is great.

"
1778,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Good Drink

",0,6-Dec-19,,p,"

  Good Drink

"
1779,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Very happy with purchase will continue to do business

",0,28-May-19,,p,"

  Very happy with purchase will continue to do business

"
1780,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Oh wow, yet another great tasting flavor.  You won't be disappointed.

",1,29-Oct-17,,p,"

  Oh wow, yet another great tasting flavor.  You won't be disappointed.

"
1781,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  I've tried almost every flavor and this is one  of my favorite

",0,12-Jan-19,,p,"

  I've tried almost every flavor and this is one  of my favorite

"
1782,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  I live in a small town and the only place to get this flavor is always out. I love being able to get it when I need it! I add fresh squeezed lemon juice for more lemon flavor, but it is great without.

",0,18-Apr-18,,p,"

  I live in a small town and the only place to get this flavor is always out. I love being able to get it when I need it! I add fresh squeezed lemon juice for more lemon flavor, but it is great without.

"
1783,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  We like these a lot!! Carbonated like a soda yet not bad for you like soda.

",0,17-Nov-18,,n,"

  We like these a lot!! Carbonated like a soda yet not bad for you like soda.

"
1784,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Got this on re-order rotation cuz it is delicious!!

",0,11-May-19,,p,"

  Got this on re-order rotation cuz it is delicious!!

"
1785,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  My favorite flavor but it Is so hard to find in the stores. Stores commonly sell Ice for a $1 each this is most cost effective.

",0,20-Mar-20,,n,"

  My favorite flavor but it Is so hard to find in the stores. Stores commonly sell Ice for a $1 each this is most cost effective.

"
1786,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Love the taste.

",0,18-Oct-19,,p,"

  Love the taste.

"
1787,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Great

",0,9-May-20,,p,"

  Great

"
1788,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  My favorite drink

",0,4-Mar-20,,p,"

  My favorite drink

"
1789,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Not good

",0,14-Aug-20,,p,"

  Not good

"
1790,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Drink instead of pop

",0,4-May-20,,p,"

  Drink instead of pop

"
1791,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  Healthy and tasty.

",0,7-Aug-20,,n,"

  Healthy and tasty.

"
1792,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  good

",0,11-May-20,,p,"

  good

"
1793,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  We really enjoy this.  I actually like it on ice mixed with 1/water.

",0,21-Jan-19,,p,"

  We really enjoy this.  I actually like it on ice mixed with 1/water.

"
1794,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  Great strong flavors and and no calories.

",0,25-Sep-20,,p,"

  Great strong flavors and and no calories.

"
1795,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Great

",0,12-Mar-20,,p,"

  Great

"
1796,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  As I have said elsewhere after trying the variety pack, I love every flavor of this product.  These three flavors were not in the variety pack, so I had to order a case of each to try them.  It turns out that the review of apple saying it can be explosive is true.  After no problems with other flavors, an apple foamed over;  Just take care.

",0,6-Dec-14,,n,"

  As I have said elsewhere after trying the variety pack, I love every flavor of this product.  These three flavors were not in the variety pack, so I had to order a case of each to try them.  It turns out that the review of apple saying it can be explosive is true.  After no problems with other flavors, an apple foamed over;  Just take care.

"
1797,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  The grapefruit flavor is a little too subtle for me.  I really like grapefruit and was hoping for something with a little more zing.  The 'sparkle' is also very subtle.  I wasn't looking for a soda fountain's level of bubbles, but to me, I couldn't tell the difference in sparkle between this and a glass of water.I wouldn't buy again

",1,16-Mar-14,,p,"

  The grapefruit flavor is a little too subtle for me.  I really like grapefruit and was hoping for something with a little more zing.  The 'sparkle' is also very subtle.  I wasn't looking for a soda fountain's level of bubbles, but to me, I couldn't tell the difference in sparkle between this and a glass of water.I wouldn't buy again

"
1798,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  ASS'T TASTE

",0,16-Aug-19,,p,"

  ASS'T TASTE

"
1799,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Sparkling Ice is a wonderful product - many favorites but my overall one is the lemonade!

",0,18-Sep-19,,p,"

  Sparkling Ice is a wonderful product - many favorites but my overall one is the lemonade!

"
1800,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  🤗

",0,2-Oct-20,,p,"

  🤗

"
1801,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  As a major diet coke drinker I like to have something else in the house. Each flavor of Sparking ICE is excellent but my local stores insist that the lowest price is $1 each.  Not on Amazon!  Who now only delivers a 12 pack assortment with free shipping, but for less per bottle than I can get anywhere. Delighted!

",0,1-Aug-15,,n,"

  As a major diet coke drinker I like to have something else in the house. Each flavor of Sparking ICE is excellent but my local stores insist that the lowest price is $1 each.  Not on Amazon!  Who now only delivers a 12 pack assortment with free shipping, but for less per bottle than I can get anywhere. Delighted!

"
1802,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Definitely will be buy again🤩🤩

",0,2-Sep-20,,p,"

  Definitely will be buy again🤩🤩

"
1803,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  I only gave it 3 stars because there was little to no carbonation in this particular case of Sparkling Ice. It seemed liked the bottle caps were not properly sealing the product. Normally, I would've given this product 5 stars.

",0,7-Feb-20,,p,"

  I only gave it 3 stars because there was little to no carbonation in this particular case of Sparkling Ice. It seemed liked the bottle caps were not properly sealing the product. Normally, I would've given this product 5 stars.

"
1804,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  The best of it’s kind- all flavors.

",0,17-Feb-20,,p,"

  The best of it’s kind- all flavors.

"
1805,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Love these

",0,26-Aug-20,,p,"

  Love these

"
1806,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  We buy these from the local grocery store, but have found it difficult to buy in a pack.  This pack also worked out to the same price as buying individually when on sale.  So a good price comparatively.

",0,16-Apr-17,,p,"

  We buy these from the local grocery store, but have found it difficult to buy in a pack.  This pack also worked out to the same price as buying individually when on sale.  So a good price comparatively.

"
1807,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  Love this! 10 calories for the whole bottle. Very thirst quenching.

",0,16-Dec-18,,p,"

  Love this! 10 calories for the whole bottle. Very thirst quenching.

"
1808,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Very good

",0,14-Dec-19,,p,"

  Very good

"
1809,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  I thought o was drinking a soda...maybe I was?

",0,13-May-19,,n,"

  I thought o was drinking a soda...maybe I was?

"
1810,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  I am unhappy with some of the flavor selections that arrive as the same every shipment. I only like 1 of the 4 flavors and have to give away the rest. Is there anyway i can cancel this recurring order?

",0,3-Aug-20,,p,"

  I am unhappy with some of the flavor selections that arrive as the same every shipment. I only like 1 of the 4 flavors and have to give away the rest. Is there anyway i can cancel this recurring order?

"
1811,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Love this stuff!

",0,1-Oct-19,,p,"

  Love this stuff!

"
1812,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Can't hardly find this flavor in the stores... one store sells it and it is usually sold out.  The cherry limeade is so refreshing... I'm addicted to it!  It has just the right amount of sweet with a little tart.  I like to put a bottle in the freezer for about an hour as it gets really cold and a little slushy!  The strawberry watermelon is also good!

",0,27-Aug-14,,p,"

  Can't hardly find this flavor in the stores... one store sells it and it is usually sold out.  The cherry limeade is so refreshing... I'm addicted to it!  It has just the right amount of sweet with a little tart.  I like to put a bottle in the freezer for about an hour as it gets really cold and a little slushy!  The strawberry watermelon is also good!

"
1813,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Great product

",0,2-Jul-20,,p,"

  Great product

"
1814,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Delicious

",0,25-Sep-20,,p,"

  Delicious

"
1815,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  love this, all flavors.

",0,20-Jun-19,,p,"

  love this, all flavors.

"
1816,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",3,"

  Very refreshing.

",0,23-Apr-20,,n,"

  Very refreshing.

"
1817,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  This is the best price for ICE sparkling water, and the flavor varieties are very tasty.

",0,12-Apr-20,,p,"

  This is the best price for ICE sparkling water, and the flavor varieties are very tasty.

"
1818,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Very good not too strong of either flavor very refreshing

",0,12-Jan-20,,p,"

  Very good not too strong of either flavor very refreshing

"
1819,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  My family loves these drinks!! They are a part of our  monthly subscription!!!

",0,26-Mar-19,,p,"

  My family loves these drinks!! They are a part of our  monthly subscription!!!

"
1820,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  I love this stuff. I pour a little in my water glass and it helps me drink plenty of water. It add just that little pizazz plain water needs.

",0,24-Jul-18,,p,"

  I love this stuff. I pour a little in my water glass and it helps me drink plenty of water. It add just that little pizazz plain water needs.

"
1821,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Perfect with very low to no sugar

",0,22-Apr-20,,p,"

  Perfect with very low to no sugar

"
1822,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  Love this stuff...very tasty, zero calaries.

",0,27-Jun-19,,n,"

  Love this stuff...very tasty, zero calaries.

"
1823,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  My favorite flavor

",0,19-Oct-19,,p,"

  My favorite flavor

"
1824,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  I love this!  Little tang and flavor!

",0,20-Apr-19,,p,"

  I love this!  Little tang and flavor!

"
1825,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Good

",0,16-May-20,,p,"

  Good

"
1826,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  I like this sparkling water due to the fact it has vitamins

",0,8-Jul-20,,p,"

  I like this sparkling water due to the fact it has vitamins

"
1827,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  i enjoy thease of keeping these in my refridgerator! fun flavors and low in sugar and calories!

",0,29-Sep-20,,p,"

  i enjoy thease of keeping these in my refridgerator! fun flavors and low in sugar and calories!

"
1828,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Taste good

",0,13-Dec-19,,p,"

  Taste good

"
1829,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Love these drinks! The variety of flavors are delicious.

",0,1-Oct-20,,p,"

  Love these drinks! The variety of flavors are delicious.

"
1830,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Love these

",0,20-Jul-20,,p,"

  Love these

"
1831,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Perfect size to keep hydrated!!!

",0,17-Jul-20,,p,"

  Perfect size to keep hydrated!!!

"
1832,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  Best flavor of all of their flavors

",0,22-Dec-19,,p,"

  Best flavor of all of their flavors

"
1833,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  Drink everyday and good taste

",0,10-Aug-20,,p,"

  Drink everyday and good taste

"
1834,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Great

",0,29-Oct-19,,p,"

  Great

"
1835,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  I first discovered the Sparkling Ice brand in my vacation travels to S. Carolina. The lemonade is wonderful(although not currently available) and the orange-mango are also excellent. I have this flavor on auto delivery.The pink grapefruit is very nice and I have found not that strong but flavorful. I recommend these spring waters to anyone who is looking for a change from the norm. They have 3% juice in them. Thanks.

",0,17-Jul-12,,n,"

  I first discovered the Sparkling Ice brand in my vacation travels to S. Carolina. The lemonade is wonderful(although not currently available) and the orange-mango are also excellent. I have this flavor on auto delivery.The pink grapefruit is very nice and I have found not that strong but flavorful. I recommend these spring waters to anyone who is looking for a change from the norm. They have 3% juice in them. Thanks.

"
1836,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  love the grape. my favorite flavor.

",0,15-Feb-20,,p,"

  love the grape. my favorite flavor.

"
1837,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  It does & tastes great just what I need take meds in the morn.

",0,14-May-19,,p,"

  It does & tastes great just what I need take meds in the morn.

"
1838,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  Great 0 calorie drink

",0,7-Jan-20,,n,"

  Great 0 calorie drink

"
1839,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Delightful. Full flavored drink with just a touch of carbonation but NO calories!

",0,16-Oct-18,,p,"

  Delightful. Full flavored drink with just a touch of carbonation but NO calories!

"
1840,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Zero calories. Great flavor.

",0,10-Apr-20,,p,"

  Zero calories. Great flavor.

"
1841,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Love them.

",0,30-Aug-20,,p,"

  Love them.

"
1842,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Although I’m used to paying about $4 less for a case I’m finding it extremely difficult to find Strawberry Lemonade in stores so I guess it evens out. Shipping very fast. Product very good! Will likely purchase again.

",0,31-Aug-20,,p,"

  Although I’m used to paying about $4 less for a case I’m finding it extremely difficult to find Strawberry Lemonade in stores so I guess it evens out. Shipping very fast. Product very good! Will likely purchase again.

"
1843,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  better than True Lemon for  money

",0,8-Jul-19,,p,"

  better than True Lemon for  money

"
1844,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  I am in love with this flavor! I'm sad of is set up for a short time of distribution because it would be great all year round! Hard to find because it's one of the first flavors to sell ot!

",0,12-Dec-19,,p,"

  I am in love with this flavor! I'm sad of is set up for a short time of distribution because it would be great all year round! Hard to find because it's one of the first flavors to sell ot!

"
1845,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Shipped quickly and great price. Will definitely buy again

",0,15-Apr-19,,p,"

  Shipped quickly and great price. Will definitely buy again

"
1846,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  I mix this with other juice and it makes for a great drink

",0,25-Mar-20,,p,"

  I mix this with other juice and it makes for a great drink

"
1847,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  I like the flavors that are offered.

",0,25-May-19,,p,"

  I like the flavors that are offered.

"
1848,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  Grandson loves these drinks

",0,27-Apr-20,,n,"

  Grandson loves these drinks

"
1849,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Like ICE as a non-sugar pop alternative.  Won’t be ordering again from AMAZON.

",0,31-Dec-19,,p,"

  Like ICE as a non-sugar pop alternative.  Won’t be ordering again from AMAZON.

"
1850,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  So, this is my favorite sparkling water of all time. But I wouldn't recommend ordering it online if you can get it in store. They weren't as fizzy as the ones I get at the supermarket. Half the fun of sparkling water is that it's carbonated, so this really took away from an otherwise great product.

",0,27-May-18,,p,"

  So, this is my favorite sparkling water of all time. But I wouldn't recommend ordering it online if you can get it in store. They weren't as fizzy as the ones I get at the supermarket. Half the fun of sparkling water is that it's carbonated, so this really took away from an otherwise great product.

"
1851,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  Awesome drink love having it around

",0,29-Aug-19,,p,"

  Awesome drink love having it around

"
1852,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  It's alright.

",0,9-May-20,,p,"

  It's alright.

"
1853,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Tastes terrible. Sweet in a yucky way from the sucralose which is a crap ingredient. I should have been more careful. Bought 12 and will be dumping 11.

",0,26-Apr-20,,p,"

  Tastes terrible. Sweet in a yucky way from the sucralose which is a crap ingredient. I should have been more careful. Bought 12 and will be dumping 11.

"
1854,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  I did not like the taste of this at all. I will stick to my other favorite flavors and let this one pass.

",0,22-Aug-18,,n,"

  I did not like the taste of this at all. I will stick to my other favorite flavors and let this one pass.

"
1855,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Both grandkids and I love this drink.

",0,27-Dec-19,,p,"

  Both grandkids and I love this drink.

"
1856,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Really enjoyed it. Will be buying again

",0,5-Nov-19,,p,"

  Really enjoyed it. Will be buying again

"
1857,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  These drinks are great! Great flavor! No Caffiene, No sugar

",0,14-Oct-19,,p,"

  These drinks are great! Great flavor! No Caffiene, No sugar

"
1858,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Tastes

",0,15-Feb-20,,p,"

  Tastes

"
1859,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  I love TalkingRain Sparkling ICE drinks.  My supermarket stopped selling the Lemon Lime flavor, my favorite, so I was delighted to find it priced reasonably on Amazon.  The case arrived promptly at my doorstep -- a very easy way to purchase the item.  This flavor has excellent taste -- not too sweet but more flavorful than other flavored water products  -- and just sparkling -- not heavily carbonated.

",0,11-Oct-13,,p,"

  I love TalkingRain Sparkling ICE drinks.  My supermarket stopped selling the Lemon Lime flavor, my favorite, so I was delighted to find it priced reasonably on Amazon.  The case arrived promptly at my doorstep -- a very easy way to purchase the item.  This flavor has excellent taste -- not too sweet but more flavorful than other flavored water products  -- and just sparkling -- not heavily carbonated.

"
1860,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Not a fan of this flavor

",0,26-Jul-19,,p,"

  Not a fan of this flavor

"
1861,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  Enjoy the flavor, good alternate to soda if you're a diabetic.

",0,8-Jul-19,,n,"

  Enjoy the flavor, good alternate to soda if you're a diabetic.

"
1862,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  I would not recommend

",0,14-Jun-19,,p,"

  I would not recommend

"
1863,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Love the taste but they use splenda and it’s not good. Please chance to stevia which is healthier. I canceled my subscription

",0,5-Apr-19,,p,"

  Love the taste but they use splenda and it’s not good. Please chance to stevia which is healthier. I canceled my subscription

"
1864,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  These drinks are really good, and there is NO SUGAR.  They're carbonated so you get that taste, and the flavors are great, all of them.  Tastes way better than diet soda, and doesn't have the sweetener in diet sodas that isn't good for you.  I highly recommend Sparkling Ice

",0,7-Feb-16,,p,"

  These drinks are really good, and there is NO SUGAR.  They're carbonated so you get that taste, and the flavors are great, all of them.  Tastes way better than diet soda, and doesn't have the sweetener in diet sodas that isn't good for you.  I highly recommend Sparkling Ice

"
1865,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  I was hesitant to try this flavor but it’s really good. Even the kids like it! Much better alternative than Gatorade or other juice drinks.

",0,31-Mar-20,,p,"

  I was hesitant to try this flavor but it’s really good. Even the kids like it! Much better alternative than Gatorade or other juice drinks.

"
1866,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  2 unopened bottles turned white. Are they as well as the other unopened bottles still drinkable.

",0,6-Jun-20,,p,"

  2 unopened bottles turned white. Are they as well as the other unopened bottles still drinkable.

"
1867,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Not a flavorful drink.

",0,8-Jul-19,,p,"

  Not a flavorful drink.

"
1868,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  I actually enjoy these flavored waters but I get horrible hives every time I drink it. I've tried different flavors and still get patches of bumps all over my body.  Just thankful the rashes clear up within a few days after I stop drinking this.

",0,30-Aug-20,,p,"

  I actually enjoy these flavored waters but I get horrible hives every time I drink it. I've tried different flavors and still get patches of bumps all over my body.  Just thankful the rashes clear up within a few days after I stop drinking this.

"
1869,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Lemonade with sparkling and not too seeet

",0,31-Jul-19,,p,"

  Lemonade with sparkling and not too seeet

"
1870,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Favorite flavor

",0,2-May-20,,p,"

  Favorite flavor

"
1871,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Easy sale

",0,20-Aug-19,,p,"

  Easy sale

"
1872,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  Nice variety pack and best price I've seen for this product.  I still think it's overpriced but it is a nice treat.

",0,30-May-18,,p,"

  Nice variety pack and best price I've seen for this product.  I still think it's overpriced but it is a nice treat.

"
1873,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Mango is my favorite flavor. Love love love this. My sister got me into drinking this brand of sparkling water and have been hooked since. Sweet but doesn't leave you feeling heavy after drinking especially when you need the taste of something sugary without the sugar. So much better then grabbing a soda.

",0,10-Dec-18,,p,"

  Mango is my favorite flavor. Love love love this. My sister got me into drinking this brand of sparkling water and have been hooked since. Sweet but doesn't leave you feeling heavy after drinking especially when you need the taste of something sugary without the sugar. So much better then grabbing a soda.

"
1874,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  yummy

",0,22-Aug-20,,n,"

  yummy

"
1875,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",3,"

  This the best drink - I need some bubbles, not just lemonade!  I lost my sense of taste and smell over 2 years ago as a result of a severe traumatic brain injury.  The only “tastes” I have are salt, spicy and sour.  The lemonade is the only one I can taste, and it really makes me happy.  I order the 12-packs 4 at a time!

",0,16-Jun-18,,n,"

  This the best drink - I need some bubbles, not just lemonade!  I lost my sense of taste and smell over 2 years ago as a result of a severe traumatic brain injury.  The only “tastes” I have are salt, spicy and sour.  The lemonade is the only one I can taste, and it really makes me happy.  I order the 12-packs 4 at a time!

"
1876,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  It's good you can tell there are a lot of artificial sweeteners but I guess it's still a better alternative to soda.

",1,26-Oct-17,,p,"

  It's good you can tell there are a lot of artificial sweeteners but I guess it's still a better alternative to soda.

"
1877,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",1,"

  Okay.

",0,24-Oct-19,,n,"

  Okay.

"
1878,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  I love Sparkling ICE.  All the flavors are great.  Starting to see much lower pricing for the 12 packs in the groceries in my area; much better than what I see on Amazon.

",0,11-Sep-18,,p,"

  I love Sparkling ICE.  All the flavors are great.  Starting to see much lower pricing for the 12 packs in the groceries in my area; much better than what I see on Amazon.

"
1879,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Love this item and glad to get it delivered regularly and well packaged

",0,10-Aug-20,,p,"

  Love this item and glad to get it delivered regularly and well packaged

"
1880,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Perfectly packaged, perfect shipping time, and perfect product! Highly recommended!

",0,11-Dec-18,,p,"

  Perfectly packaged, perfect shipping time, and perfect product! Highly recommended!

"
1881,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  My very favorite flavor of all of them!

",0,29-Jan-20,,p,"

  My very favorite flavor of all of them!

"
1882,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  One bottle burst all over the 12 bottles. Lost one bottle and the rest were wet and sticky.

",0,29-Apr-20,,p,"

  One bottle burst all over the 12 bottles. Lost one bottle and the rest were wet and sticky.

"
1883,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",3,"

  Love these!!!

",0,17-Jun-20,,n,"

  Love these!!!

"
1884,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  This flavor is really nice and robust. Quite refreshing.

",0,22-Jan-20,,p,"

  This flavor is really nice and robust. Quite refreshing.

"
1885,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",4,"

  Fast and fresh

",0,11-Jun-20,,p,"

  Fast and fresh

"
1886,B07XC6WRJQ,"Sparkling ICE Sparkling Water, Variety Pack",5,"

  Great product fast shipping

",0,21-Apr-20,,p,"

  Great product fast shipping

"
